Date,UserId,Client_Type,Chat_Conversations,Credits_Used,Overage_Cap,Overage_Credits_Used,Overage_Enabled,ProfileId,Subscription_Tier,Total_Messages,Auto_messages,Claude_Opus_4.6_messages,Claude_Sonnet_4.6_messages,DeepSeek_V3.2_messages,Qwen3_Coder_Next_messages,New_User
2026-05-07,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,5,21.39,3000.0,0.0,true,kiro-profile-prod-use1,Power,44,12,8,14,4,6,false
2026-05-07,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_CLI,2,31.35,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,19,5,2,5,4,3,false
2026-05-07,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_CLI,3,6.87,1000.0,0.0,false,kiro-profile-prod-use1,Pro,19,6,1,4,4,4,false
2026-05-07,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,4,10.24,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,26,7,2,7,5,5,false
2026-05-07,d-92675051d5.7f1ccf95-18df-4d5f-9d1b-7155a1be8114,KIRO_CLI,1,5.04,2000.0,0.0,false,kiro-profile-prod-use1,ProPlus,14,4,1,3,2,4,false
2026-05-07,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,6,14.37,2500.0,0.0,true,kiro-profile-prod-use1,Power,37,9,3,10,7,8,false
2026-05-07,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,6,38.46,3200.0,0.0,true,kiro-profile-prod-use1,Power,55,11,12,17,6,9,false
2026-05-08,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,6,21.53,3000.0,0.0,true,kiro-profile-prod-use1,Power,44,12,8,14,4,6,false
2026-05-08,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,3,8.09,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,21,6,1,6,4,4,false
2026-05-08,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_CLI,3,54.37,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,30,7,3,10,5,5,false
2026-05-08,d-92675051d5.7f1ccf95-18df-4d5f-9d1b-7155a1be8114,KIRO_CLI,1,4.02,2000.0,0.0,false,kiro-profile-prod-use1,ProPlus,12,4,0,3,2,3,false
2026-05-08,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_CLI,4,71.72,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,36,8,6,10,5,7,false
2026-05-08,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,7,47.52,3200.0,0.0,true,kiro-profile-prod-use1,Power,65,13,14,20,7,11,false
2026-05-09,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_CLI,1,2.52,1000.0,0.0,false,kiro-profile-prod-use1,Pro,7,2,0,2,2,1,false
2026-05-09,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_CLI,2,27.89,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,15,3,2,5,3,2,false
2026-05-10,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,1,8.97,3200.0,0.0,true,kiro-profile-prod-use1,Power,12,2,3,4,1,2,false
2026-05-11,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,4,17.97,3000.0,0.0,true,kiro-profile-prod-use1,Power,36,9,6,12,4,5,false
2026-05-11,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_CLI,2,4.24,1000.0,0.0,false,kiro-profile-prod-use1,Pro,14,5,0,3,3,3,false
2026-05-11,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_CLI,2,7.14,1000.0,0.0,false,kiro-profile-prod-use1,Pro,16,4,2,5,2,3,false
2026-05-11,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,2,7.81,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,21,6,1,6,4,4,false
2026-05-11,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,4,11.19,2500.0,0.0,true,kiro-profile-prod-use1,Power,30,8,2,8,6,6,false
2026-05-11,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_CLI,3,49.79,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,26,6,4,7,4,5,false
2026-05-11,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,9,42.41,3200.0,0.0,true,kiro-profile-prod-use1,Power,57,11,13,18,6,9,false
2026-05-12,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,8,23.43,3000.0,0.0,true,kiro-profile-prod-use1,Power,47,12,8,15,5,7,false
2026-05-12,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_CLI,2,5.98,1000.0,0.0,false,kiro-profile-prod-use1,Pro,17,5,1,4,4,3,false
2026-05-12,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_CLI,2,9.0,1000.0,0.0,false,kiro-profile-prod-use1,Pro,21,5,2,6,3,5,false
2026-05-12,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,3,9.09,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,25,7,1,7,5,5,false
2026-05-12,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_CLI,5,73.76,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,37,8,4,13,7,5,false
2026-05-12,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,7,42.72,3200.0,0.0,true,kiro-profile-prod-use1,Power,57,11,13,18,6,9,false
2026-05-13,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_CLI,2,5.27,1000.0,0.0,false,kiro-profile-prod-use1,Pro,15,5,1,3,3,3,false
2026-05-13,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_CLI,3,7.37,1000.0,0.0,false,kiro-profile-prod-use1,Pro,19,5,1,5,4,4,false
2026-05-13,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,3,8.34,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,23,7,1,6,4,5,false
2026-05-13,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_CLI,4,56.33,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,30,7,3,11,5,4,false
2026-05-13,d-92675051d5.7e23e16f-5eb6-49f0-8e5d-a84c5ad99106,KIRO_CLI,1,2.72,1000.0,0.0,false,kiro-profile-prod-use1,Pro,8,3,0,2,2,1,false
2026-05-13,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,4,15.39,2500.0,0.0,true,kiro-profile-prod-use1,Power,38,9,3,11,7,8,false
2026-05-13,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_CLI,4,59.78,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,29,6,5,8,4,6,false
2026-05-13,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,8,39.56,3200.0,0.0,true,kiro-profile-prod-use1,Power,53,11,12,16,6,8,false
2026-05-14,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,5,22.46,3000.0,0.0,true,kiro-profile-prod-use1,Power,43,11,8,14,4,6,false
2026-05-14,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_CLI,2,6.04,1000.0,0.0,false,kiro-profile-prod-use1,Pro,16,4,1,4,4,3,false
2026-05-14,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_CLI,6,76.85,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,40,9,4,14,7,6,false
2026-05-14,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,6,38.73,3200.0,0.0,true,kiro-profile-prod-use1,Power,54,11,12,17,6,8,false
2026-05-15,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,5,21.54,3000.0,0.0,true,kiro-profile-prod-use1,Power,42,11,8,13,4,6,false
2026-05-15,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_CLI,2,5.41,1000.0,0.0,false,kiro-profile-prod-use1,Pro,15,5,1,3,3,3,false
2026-05-15,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_CLI,3,10.17,1000.0,0.0,false,kiro-profile-prod-use1,Pro,22,5,3,6,3,5,false
2026-05-15,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,2,8.14,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,22,6,1,6,4,5,false
2026-05-15,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_CLI,5,72.13,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,38,8,4,13,7,6,false
2026-05-15,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,4,10.48,2500.0,0.0,true,kiro-profile-prod-use1,Power,26,7,2,7,5,5,false
2026-05-15,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_CLI,4,64.84,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,33,7,6,9,5,6,false
2026-05-15,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,6,40.59,3200.0,0.0,true,kiro-profile-prod-use1,Power,58,12,13,18,6,9,false
2026-05-15,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_CLI,3,7.26,1000.0,0.0,false,kiro-profile-prod-use1,Pro,19,6,1,5,3,4,false
2026-05-16,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,2,9.16,3000.0,0.0,true,kiro-profile-prod-use1,Power,18,5,3,6,2,2,false
2026-05-16,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,3,16.01,3200.0,0.0,true,kiro-profile-prod-use1,Power,23,5,5,7,2,4,false
2026-05-18,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,4,10.59,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,26,7,2,7,5,5,false
2026-05-18,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_CLI,2,7.51,1000.0,0.0,false,kiro-profile-prod-use1,Pro,20,6,1,5,4,4,false
2026-05-19,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,6,22.83,3000.0,0.0,true,kiro-profile-prod-use1,Power,45,12,8,14,5,6,false
2026-05-19,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_CLI,6,79.09,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,41,9,4,14,8,6,false
2026-05-19,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,5,16.25,2500.0,0.0,true,kiro-profile-prod-use1,Power,40,10,3,11,8,8,false
2026-05-19,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,10,44.9,3200.0,0.0,true,kiro-profile-prod-use1,Power,62,12,14,19,7,10,false
2026-05-20,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,6,25.94,3000.0,0.0,true,kiro-profile-prod-use1,Power,53,14,10,17,5,7,false
2026-05-20,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_CLI,4,42.16,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,28,7,2,8,6,5,false
2026-05-20,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_CLI,3,7.35,1000.0,0.0,false,kiro-profile-prod-use1,Pro,20,5,1,5,5,4,false
2026-05-20,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,4,14.05,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,38,11,2,10,7,8,false
2026-05-20,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_CLI,5,78.18,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,42,9,4,15,8,6,false
2026-05-20,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,5,15.68,2500.0,0.0,true,kiro-profile-prod-use1,Power,39,10,3,11,7,8,false
2026-05-20,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,10,56.73,3200.0,0.0,true,kiro-profile-prod-use1,Power,81,16,18,25,9,13,false
2026-05-21,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,5,27.08,3000.0,0.0,true,kiro-profile-prod-use1,Power,52,14,9,17,5,7,false
2026-05-21,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,5,13.04,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,34,10,2,9,6,7,false
2026-05-21,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,6,14.91,2500.0,0.0,true,kiro-profile-prod-use1,Power,38,9,3,11,7,8,false
2026-05-21,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_CLI,5,0.0,950.0,74.24,true,kiro-profile-prod-use1,ProPlus,39,9,6,11,6,7,false
2026-05-21,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,12,54.19,3200.0,0.0,true,kiro-profile-prod-use1,Power,77,15,17,24,9,12,false
2026-05-22,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,6,22.4,3000.0,0.0,true,kiro-profile-prod-use1,Power,46,12,8,15,5,6,false
2026-05-22,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_CLI,2,6.66,1000.0,0.0,false,kiro-profile-prod-use1,Pro,19,5,1,4,5,4,false
2026-05-22,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,3,12.18,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,31,9,2,8,6,6,false
2026-05-22,d-92675051d5.7e23e16f-5eb6-49f0-8e5d-a84c5ad99106,KIRO_CLI,1,2.69,1000.0,0.0,false,kiro-profile-prod-use1,Pro,9,3,0,2,2,2,false
2026-05-22,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,5,17.43,2500.0,0.0,true,kiro-profile-prod-use1,Power,44,11,4,12,8,9,false
2026-05-22,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,8,53.9,3200.0,0.0,true,kiro-profile-prod-use1,Power,75,15,17,23,8,12,false
2026-05-23,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,3,10.73,3000.0,0.0,true,kiro-profile-prod-use1,Power,22,6,4,7,2,3,false
2026-05-23,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_CLI,1,2.34,1000.0,0.0,false,kiro-profile-prod-use1,Pro,7,2,0,2,1,2,false
2026-05-24,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,1,3.24,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,8,2,1,2,1,2,false
2026-05-25,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,5,18.53,3000.0,0.0,true,kiro-profile-prod-use1,Power,38,10,7,12,4,5,false
2026-05-25,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_CLI,4,11.48,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,29,8,2,8,5,6,false
2026-05-25,d-92675051d5.7e23e16f-5eb6-49f0-8e5d-a84c5ad99106,KIRO_CLI,1,2.83,1000.0,0.0,false,kiro-profile-prod-use1,Pro,8,3,0,2,2,1,false
2026-05-26,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_CLI,6,28.22,3000.0,0.0,true,kiro-profile-prod-use1,Power,55,14,10,18,5,8,false
2026-05-26,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_CLI,5,48.48,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,29,7,3,8,6,5,false
2026-05-26,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_CLI,3,13.02,2500.0,0.0,true,kiro-profile-prod-use1,Power,33,8,3,9,6,7,false
2026-05-26,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_CLI,4,0.0,950.0,69.33,true,kiro-profile-prod-use1,ProPlus,36,8,6,10,5,7,false
2026-05-26,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_CLI,10,55.4,3200.0,0.0,true,kiro-profile-prod-use1,Power,76,15,17,24,8,12,false
